timestamp,x,y,z,qx,qy,qz,qw
0.000000000,3.49137,-0.0198397,0,0,0,1,-0.00051182
0.000000000,3.45161,-0.0199861,0,0,0,1,-0.000414775
0.000000000,3.41121,-0.0196762,0,0,0,1,0.000652889
0.000000000,3.37492,-0.0167722,0,0,0,0.999982,0.00596169
0.000000000,3.34453,-0.0104222,0,0,0,0.999877,0.0156521
0.000000000,3.309,0.000607624,0,0,0,0.999617,0.0276839
0.000000000,3.26219,0.0111333,0,0,0,0.999144,0.0413766
0.000000000,3.22868,0.0226108,0,0,0,0.998514,0.0545044
0.000000000,3.18615,0.032821,0,0,0,0.997762,0.0668595
0.000000000,3.14816,0.0417335,0,0,0,0.997058,0.0766557
0.000000000,3.10964,0.0531476,0,0,0,0.996438,0.0843317
0.000000000,3.07299,0.0630901,0,0,0,0.995848,0.0910318
0.000000000,3.03926,0.0730077,0,0,0,0.995467,0.0951116
0.000000000,3.00077,0.0795475,0,0,0,0.995283,0.0970093
0.000000000,2.96051,0.0873133,0,0,0,0.995227,0.097591
0.000000000,2.92197,0.0954976,0,0,0,0.995148,0.0983873
0.000000000,2.88173,0.103082,0,0,0,0.995095,0.0989224
0.000000000,2.84161,0.11026,0,0,0,0.995104,0.0988316
0.000000000,2.804,0.11859,0,0,0,0.995086,0.0990172
0.000000000,2.76332,0.124962,0,0,0,0.995122,0.098657
0.000000000,2.72504,0.128607,0,0,0,0.995455,0.0952344
0.000000000,2.68778,0.130292,0,0,0,0.99618,0.0873194
0.000000000,2.64655,0.130956,0,0,0,0.997023,0.0771062
0.000000000,2.60694,0.131172,0,0,0,0.997727,0.0673787
0.000000000,2.56597,0.130448,0,0,0,0.998329,0.0577836
0.000000000,2.52544,0.128297,0,0,0,0.998876,0.0473905
0.000000000,2.48464,0.125423,0,0,0,0.999309,0.0371786
0.000000000,2.44373,0.121899,0,0,0,0.999636,0.0269724
0.000000000,2.40634,0.119127,0,0,0,0.999853,0.0171528
0.000000000,2.3647,0.115895,0,0,0,0.999954,0.00959094
0.000000000,2.32247,0.11451,0,0,0,0.999979,0.0064622
0.000000000,2.28119,0.113861,0,0,0,0.999988,0.0049713
0.000000000,2.24268,0.112676,0,0,0,0.999994,0.00359456
0.000000000,2.20153,0.111135,0,0,0,0.999999,0.00144281
0.000000000,2.1602,0.109786,0,0,0,1,-0.00050117
0.000000000,2.12051,0.108434,0,0,0,0.999999,-0.00153715
0.000000000,2.08102,0.107436,0,0,0,0.999997,-0.0023867
0.000000000,2.03912,0.105397,0,0,0,0.999995,-0.00310674
0.000000000,1.99967,0.103877,0,0,0,0.999992,-0.0039063
0.000000000,1.9585,0.102254,0,0,0,0.999989,-0.00463068
0.000000000,1.91869,0.100316,0,0,0,0.999987,-0.00515989
0.000000000,1.87811,0.097816,0,0,0,0.99998,-0.00629334
0.000000000,1.8372,0.0964949,0,0,0,0.999969,-0.00784371
0.000000000,1.79744,0.0954949,0,0,0,0.999963,-0.00856195
0.000000000,1.7578,0.0945236,0,0,0,0.999957,-0.00927906
0.000000000,1.71622,0.0917912,0,0,0,0.999954,-0.00956542
0.000000000,1.67633,0.0907833,0,0,0,0.999945,-0.0105147
0.000000000,1.6362,0.0888628,0,0,0,0.999938,-0.0111793
0.000000000,1.59663,0.0862929,0,0,0,0.999922,-0.0125106
0.000000000,1.55842,0.0792061,0,0,0,0.999824,-0.0187811
0.000000000,1.51703,0.0697822,0,0,0,0.999539,-0.0303553
0.000000000,1.47679,0.0608079,0,0,0,0.999153,-0.0411398
0.000000000,1.43622,0.0537082,0,0,0,0.998699,-0.050992
0.000000000,1.39638,0.0483429,0,0,0,0.998443,-0.0557779
0.000000000,1.35571,0.0419496,0,0,0,0.998409,-0.0563943
0.000000000,1.31557,0.0360369,0,0,0,0.998349,-0.0574346
0.000000000,1.26876,0.0294598,0,0,0,0.998266,-0.05887
0.000000000,1.22888,0.0226549,0,0,0,0.998192,-0.060098
0.000000000,1.1872,0.01603,0,0,0,0.998072,-0.0620634
0.000000000,1.14631,0.0102232,0,0,0,0.997992,-0.0633355
0.000000000,1.106,0.00438451,0,0,0,0.997944,-0.0640899
0.000000000,1.06517,-0.00219579,0,0,0,0.997888,-0.0649551
0.000000000,1.0247,-0.00896318,0,0,0,0.997849,-0.065557
0.000000000,0.98388,-0.0151782,0,0,0,0.997794,-0.0663837
0.000000000,0.943041,-0.0219638,0,0,0,0.997756,-0.0669611
0.000000000,0.903193,-0.0294828,0,0,0,0.997696,-0.0678439
0.000000000,0.863142,-0.0358096,0,0,0,0.997556,-0.0698733
0.000000000,0.822133,-0.0418095,0,0,0,0.997457,-0.0712649
0.000000000,0.788246,-0.0480427,0,0,0,0.997411,-0.0719153
0.000000000,0.747701,-0.054962,0,0,0,0.997331,-0.0730158
0.000000000,0.707825,-0.0620784,0,0,0,0.997256,-0.0740268
0.000000000,0.668769,-0.0690273,0,0,0,0.997193,-0.0748772
0.000000000,0.628247,-0.0763724,0,0,0,0.997129,-0.0757216
0.000000000,0.589711,-0.0810124,0,0,0,0.997013,-0.0772402
0.000000000,0.551023,-0.0890139,0,0,0,0.996945,-0.078113
0.000000000,0.51231,-0.0955986,0,0,0,0.996858,-0.0792142
0.000000000,0.476906,-0.100553,0,0,0,0.996827,-0.0796044
0.000000000,0.444937,-0.104845,0,0,0,0.996851,-0.0793007
0.000000000,0.417836,-0.109344,0,0,0,0.996929,-0.078307
0.000000000,0.395509,-0.113511,0,0,0,0.996956,-0.0779707
0.000000000,0.377293,-0.116552,0,0,0,0.99692,-0.0784207
0.000000000,0.360751,-0.11933,0,0,0,0.996899,-0.078691
0.000000000,0.346017,-0.122128,0,0,0,0.996906,-0.0786019
0.000000000,0.333598,-0.124119,0,0,0,0.996911,-0.0785414
0.000000000,0.322664,-0.12591,0,0,0,0.996905,-0.0786176
0.000000000,0.304722,-0.128421,0,0,0,0.996885,-0.0788696
0.000000000,0.290987,-0.130946,0,0,0,0.996884,-0.0788775
0.000000000,0.278073,-0.133158,0,0,0,0.996871,-0.0790502
